MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEST,DEP_DEL15,DISTANCE,DEP_HOUR
10,29,3,DL,ATL,Other,0,721.0,9
4,15,2,UA,Other,EWR,0,212.0,15
9,6,6,AA,Other,Other,1,237.0,17
7,24,4,UA,Other,DEN,0,1491.0,8
2,20,4,DL,Other,ATL,0,432.0,10
11,21,5,MQ,MIA,Other,0,724.0,14
12,23,2,MQ,Other,DFW,0,90.0,10
10,6,1,DL,Other,ATL,0,696.0,6
5,22,4,NK,IAH,Other,0,2007.0,16
11,15,6,AA,DFW,MCO,1,985.0,7
2,12,3,DL,MSP,PHX,0,1276.0,6
6,21,6,WN,Other,Other,0,1172.0,9
2,12,3,DL,ATL,Other,0,321.0,16
8,11,1,WN,Other,Other,0,423.0,13
7,8,2,UA,Other,ORD,0,2846.0,23
8,9,6,DL,DTW,Other,0,4475.0,10
2,10,1,DL,DCA,ATL,0,547.0,16
7,21,1,AS,SEA,Other,1,2125.0,11
12,23,2,DL,PHX,MSP,0,1276.0,0
3,28,5,WN,LAS,Other,0,1067.0,17
4,17,4,DL,ATL,Other,0,794.0,21
4,13,7,MQ,ORD,Other,0,224.0,14
11,17,1,UA,Other,IAH,0,305.0,15
12,15,1,WN,Other,Other,0,1772.0,8
1,3,5,UA,DEN,Other,1,1449.0,9
4,18,5,AA,CLT,Other,0,2077.0,7
3,2,7,AA,CLT,LGA,0,544.0,10
1,16,4,WN,Other,LGA,0,1381.0,6
3,20,4,F9,Other,DEN,0,1506.0,6
6,22,7,AA,Other,DFW,0,1017.0,12
3,16,7,UA,IAH,Other,1,1303.0,14
11,3,1,DL,MSP,Other,0,1306.0,18
2,21,5,DL,SLC,Other,0,546.0,22
11,30,7,AA,MCO,MIA,1,192.0,8
3,1,6,MQ,Other,ORD,0,646.0,18
6,6,5,UA,EWR,SLC,0,1969.0,11
6,21,6,DL,ATL,EWR,1,746.0,14
3,17,1,WN,Other,Other,0,333.0,6
7,23,3,DL,ATL,Other,0,406.0,8
11,17,1,B6,Other,LAS,0,2173.0,7
2,9,7,NK,Other,BOS,0,1368.0,12
11,20,4,DL,DTW,Other,0,287.0,15
3,14,5,WN,Other,PHX,0,1020.0,8
4,21,1,UA,Other,ORD,0,622.0,17
10,23,4,DL,DFW,LGA,0,1389.0,6
12,18,4,YX,LGA,DCA,0,214.0,21
8,15,5,DL,Other,Other,0,1598.0,12
6,18,3,OO,Other,DEN,0,455.0,10
11,11,2,UA,SFO,Other,0,2393.0,21
6,1,7,B6,LAX,Other,0,2343.0,10
12,18,4,DL,SLC,SFO,0,599.0,7
12,1,1,DL,ATL,Other,1,448.0,21
2,23,7,AS,MCO,SEA,0,2554.0,18
8,5,2,YX,Other,Other,0,588.0,10
4,25,5,OO,Other,PHX,0,621.0,19
10,7,2,DL,Other,BOS,0,187.0,21
6,27,5,OO,Other,DEN,0,469.0,14
8,30,6,OO,MSP,Other,0,284.0,21
12,15,1,AA,IAH,DFW,0,224.0,10
12,27,6,DL,Other,ATL,0,406.0,7
8,1,5,WN,Other,LAS,0,345.0,10
1,12,7,WN,Other,Other,0,377.0,14
10,28,2,AS,Other,Other,0,1973.0,10
12,3,3,YX,Other,LGA,1,618.0,12
10,18,6,DL,Other,Other,0,1069.0,11
12,18,4,DL,ORD,ATL,0,606.0,5
7,9,3,YX,Other,BOS,0,369.0,13
11,8,6,AA,MIA,Other,0,1194.0,20
10,28,2,OO,Other,DEN,1,1032.0,15
12,4,4,UA,DEN,LAS,0,628.0,13
8,3,7,WN,Other,Other,0,570.0,18
5,15,4,DL,LGA,MIA,1,1096.0,19
3,23,7,WN,Other,Other,0,2435.0,9
9,14,7,WN,LAS,Other,0,1824.0,12
12,8,1,NK,Other,MCO,0,834.0,7
6,5,4,DL,MSP,Other,0,297.0,10
12,16,2,DL,LGA,ORD,0,733.0,18
2,19,3,DL,ATL,Other,0,366.0,8
1,10,5,AA,Other,MCO,0,861.0,6
11,18,2,DL,ATL,Other,0,554.0,11
10,18,6,YX,BOS,EWR,0,200.0,17
12,20,6,YX,ATL,LGA,0,762.0,19
6,23,1,F9,Other,Other,1,920.0,19
3,9,7,UA,IAH,Other,1,1190.0,19
4,9,3,UA,Other,IAH,0,140.0,5
8,15,5,MQ,Other,DFW,0,690.0,15
6,26,4,OH,Other,Other,1,935.0,19
2,18,2,YX,EWR,Other,0,642.0,21
7,11,5,OO,PHX,SEA,1,1107.0,17
10,28,2,WN,Other,Other,0,480.0,9
9,19,5,WN,Other,PHX,0,338.0,7
5,16,5,OO,SFO,Other,0,158.0,16
9,22,1,DL,Other,MSP,0,1254.0,6
7,19,6,B6,Other,Other,1,1069.0,21
10,27,1,YX,Other,BOS,0,752.0,11
7,2,3,YX,LGA,BOS,0,184.0,13
8,15,5,NK,Other,Other,1,2181.0,15
6,21,6,DL,SLC,DTW,0,1481.0,9
5,15,4,B6,Other,MCO,0,1179.0,5
3,31,1,WN,Other,Other,0,475.0,9
3,14,5,DL,MCO,ATL,0,404.0,7
8,12,2,OO,ORD,Other,0,416.0,10
2,11,2,AA,LGA,ORD,1,733.0,6
1,30,4,DL,Other,SEA,0,2422.0,7
6,2,1,WN,Other,Other,0,319.0,13
5,23,5,MQ,Other,ORD,0,738.0,7
4,19,6,G4,Other,Other,0,941.0,8
4,7,1,WN,Other,Other,1,436.0,11
5,30,5,DL,LGA,Other,0,1035.0,15
5,28,3,WN,Other,Other,0,869.0,14
11,22,6,AA,Other,CLT,0,257.0,14
6,18,3,AS,SEA,SFO,1,679.0,20
3,10,1,MQ,DFW,Other,0,227.0,16
5,30,5,AA,DFW,Other,0,1119.0,12
4,17,4,YX,ORD,Other,0,177.0,15
7,8,2,OH,Other,DCA,0,391.0,6
4,20,7,UA,EWR,Other,1,1068.0,20
1,21,2,OO,Other,PHX,0,581.0,6
10,2,4,MQ,Other,DFW,0,181.0,14
4,3,4,AA,ORD,Other,1,1185.0,10
12,5,5,MQ,Other,CLT,0,754.0,8
11,15,6,OO,IAH,Other,0,657.0,18
4,28,1,OO,LAX,Other,0,308.0,7
2,13,4,NK,Other,LAX,1,308.0,15
6,16,1,AA,ORD,PHX,0,1440.0,7
1,31,5,B6,Other,Other,0,301.0,6
8,1,5,DL,ATL,MCO,1,404.0,19
2,14,5,WN,Other,DCA,1,949.0,18
3,29,6,OH,DFW,Other,1,328.0,22
8,15,5,WN,Other,Other,0,480.0,14
10,9,4,WN,PHX,Other,0,1460.0,7
5,4,7,WN,Other,Other,1,670.0,19
4,27,7,YX,Other,BOS,0,369.0,19
11,16,7,WN,DEN,Other,0,1359.0,9
5,4,7,AA,Other,Other,0,2370.0,9
12,23,2,AA,DFW,Other,0,785.0,10
5,19,1,DL,ATL,Other,0,152.0,14
8,12,2,OO,ATL,Other,1,563.0,21
2,24,1,DL,Other,ATL,0,425.0,5
11,18,2,UA,Other,SFO,0,447.0,6
11,9,7,WN,LAX,DEN,0,862.0,14
11,30,7,UA,Other,IAH,0,191.0,16
3,13,4,WN,Other,Other,1,277.0,10
4,20,7,WN,LAS,Other,0,1090.0,19
9,9,2,UA,SEA,EWR,0,2402.0,12
2,25,2,OO,ORD,Other,0,240.0,18
4,8,2,WN,SEA,Other,0,605.0,9
11,16,7,YX,Other,Other,0,483.0,18
11,15,6,AA,DFW,Other,0,721.0,17
11,15,6,DL,Other,SLC,0,630.0,17
10,30,4,DL,Other,ATL,0,516.0,5
8,12,2,DL,Other,ATL,0,269.0,7
1,3,5,AA,Other,DFW,1,1171.0,12
5,23,5,WN,Other,MCO,0,1073.0,5
3,5,3,UA,EWR,Other,0,282.0,22
9,20,6,DL,ATL,BOS,0,946.0,22
7,20,7,AA,SEA,DFW,1,1660.0,15
2,20,4,OO,SEA,Other,0,224.0,21
8,1,5,OO,ORD,Other,0,240.0,14
12,18,4,WN,Other,PHX,1,1999.0,20
5,15,4,AA,LAX,Other,1,2475.0,12
4,27,7,OO,ORD,Other,0,409.0,17
1,13,1,WN,SLC,LAS,0,368.0,6
6,18,3,YX,Other,LGA,1,296.0,14
5,24,6,NK,Other,IAH,0,966.0,11
6,26,4,WN,Other,DEN,0,836.0,16
10,11,6,OO,SLC,Other,0,175.0,13
4,1,2,OO,Other,MSP,0,199.0,6
12,30,2,F9,PHX,MCO,1,1849.0,0
2,21,5,UA,ORD,MSP,0,334.0,14
10,26,7,WN,Other,Other,1,648.0,19
8,2,6,WN,Other,Other,1,883.0,15
7,26,6,YX,MIA,Other,0,1080.0,18
2,21,5,MQ,DFW,Other,0,354.0,16
6,22,7,DL,LAS,SLC,0,368.0,17
1,20,1,AS,SEA,LAS,1,867.0,10
5,18,7,NK,Other,LAS,0,258.0,20
6,13,5,OO,MSP,Other,0,604.0,9
10,11,6,DL,Other,ATL,0,366.0,14
12,6,6,UA,LAX,SFO,0,337.0,10
1,27,1,AA,DFW,MIA,0,1121.0,19
9,5,5,AA,Other,Other,0,588.0,11
8,24,7,OO,SEA,Other,0,234.0,15
7,6,7,OO,Other,ORD,1,316.0,19
1,31,5,WN,Other,Other,0,395.0,20
2,26,3,YX,Other,ORD,0,1236.0,12
5,13,2,WN,Other,MCO,0,1142.0,7
7,15,2,WN,Other,Other,1,842.0,19
10,7,2,B6,MCO,Other,0,1050.0,8
5,4,7,MQ,MIA,Other,1,990.0,14
12,9,2,YX,BOS,EWR,1,200.0,17
9,4,4,WN,Other,Other,0,277.0,14
3,10,1,AA,CLT,Other,1,808.0,16
7,2,3,MQ,Other,DFW,0,603.0,6
9,17,3,AA,DFW,Other,0,931.0,21
12,26,5,DL,Other,ATL,0,269.0,15
2,23,7,MQ,Other,MIA,0,806.0,11
7,22,2,OH,Other,DCA,0,524.0,14
10,15,3,MQ,MIA,Other,0,530.0,18
5,23,5,OO,LAX,Other,1,674.0,11
8,8,5,AA,DFW,Other,1,448.0,8
2,9,7,WN,Other,PHX,0,347.0,6
10,18,6,WN,Other,DEN,0,533.0,16
10,9,4,WN,Other,DEN,0,349.0,20
6,25,3,WN,DEN,MCO,1,1546.0,16
11,10,1,WN,Other,BOS,1,369.0,15
2,24,1,UA,DEN,LGA,1,1620.0,14
7,31,4,AS,SFO,Other,0,447.0,7
1,21,2,OO,SFO,Other,0,192.0,12
9,14,7,DL,Other,ATL,0,526.0,7
8,28,4,YX,Other,Other,0,340.0,14
4,14,1,WN,LAS,Other,0,1067.0,5
1,13,1,AA,DFW,Other,1,460.0,21
5,18,7,MQ,DFW,Other,1,641.0,16
10,9,4,DL,Other,ATL,0,269.0,11
7,4,5,UA,Other,IAH,1,844.0,7
1,20,1,B6,LAX,Other,0,2330.0,8
8,31,7,WN,Other,Other,0,1844.0,10
12,27,6,UA,Other,ORD,0,678.0,6
3,23,7,NK,DFW,DTW,0,986.0,15
11,17,1,AA,DFW,ORD,0,802.0,11
11,18,2,DL,Other,ATL,0,813.0,12
11,30,7,UA,DEN,Other,0,819.0,19
4,24,4,AS,SEA,Other,0,172.0,19
5,5,1,OO,SFO,Other,0,372.0,18
12,31,3,YX,Other,Other,1,225.0,17
4,9,3,MQ,Other,DFW,0,733.0,20
5,1,4,WN,Other,Other,1,842.0,21
12,15,1,UA,SFO,LAX,0,337.0,13
2,6,4,DL,ATL,Other,0,1269.0,19
3,1,6,WN,Other,Other,0,1232.0,11
12,17,3,WN,Other,PHX,1,646.0,14
4,4,5,YX,LGA,Other,0,1147.0,18
8,15,5,OO,IAH,Other,0,489.0,14
8,27,3,AA,DEN,DFW,0,641.0,14
4,11,5,OO,DTW,Other,0,296.0,10
11,24,1,AA,LAX,CLT,1,2125.0,9
6,6,5,WN,Other,Other,0,488.0,18
11,2,7,DL,ATL,EWR,1,746.0,16
3,28,5,WN,Other,Other,0,945.0,6
5,2,5,DL,ATL,Other,0,164.0,8
6,29,7,AS,LAS,Other,0,763.0,11
9,21,7,MQ,ORD,Other,1,843.0,20
10,31,5,UA,IAH,Other,0,305.0,7
3,22,6,MQ,Other,DFW,0,328.0,20
7,2,3,DL,MSP,Other,0,1092.0,10
9,2,2,UA,Other,Other,0,158.0,6
5,18,7,WN,Other,Other,0,562.0,6
7,18,5,DL,DTW,Other,0,440.0,16
1,17,5,AA,DFW,Other,0,1067.0,13
12,1,1,DL,ATL,DFW,1,731.0,15
6,2,1,WN,Other,Other,0,480.0,16
1,5,7,AA,CLT,Other,0,651.0,22
1,12,7,UA,ATL,EWR,0,746.0,11
5,7,3,OH,Other,DCA,0,391.0,9
1,5,7,AS,Other,LAX,0,2345.0,0
11,12,3,UA,ORD,DCA,0,612.0,8
3,28,5,AA,SEA,DFW,0,1660.0,11
3,30,7,B6,BOS,LAX,0,2611.0,5
9,9,2,OO,SLC,Other,0,222.0,13
10,6,1,HA,Other,Other,1,2569.0,11
2,8,6,WN,Other,Other,0,1557.0,8
12,9,2,DL,BOS,ATL,0,946.0,8
8,13,3,OO,Other,IAH,0,422.0,8
11,23,7,UA,IAH,LGA,0,1416.0,17
5,8,4,DL,MSP,Other,1,1426.0,21
4,6,7,F9,DEN,MCO,1,1546.0,11
4,28,1,WN,DEN,Other,0,495.0,10
9,30,2,OO,ORD,Other,0,157.0,8
9,7,7,OO,DEN,Other,0,594.0,11
9,19,5,B6,BOS,Other,0,1237.0,11
12,29,1,OO,Other,ORD,1,67.0,12
10,9,4,YX,BOS,LGA,0,184.0,8
6,12,4,AA,MIA,Other,0,675.0,21
12,26,5,MQ,PHX,Other,0,1044.0,20
8,22,5,DL,SLC,DTW,0,1481.0,18
5,10,6,AA,DFW,Other,0,853.0,14
7,29,2,DL,Other,DTW,0,4475.0,15
8,18,1,B6,LAX,Other,0,2475.0,6
6,11,3,AA,CLT,MCO,0,468.0,9
9,29,1,WN,Other,Other,0,271.0,20
1,13,1,WN,DEN,Other,0,883.0,14
10,15,3,UA,DFW,IAH,0,224.0,12
2,20,4,MQ,Other,DFW,1,247.0,18
1,24,5,DL,Other,SLC,0,588.0,7
6,4,3,AS,Other,Other,0,2562.0,21
4,19,6,WN,Other,Other,0,239.0,17
11,29,6,WN,MCO,Other,0,1188.0,18
7,29,2,UA,ATL,EWR,0,746.0,12
4,5,6,WN,Other,Other,0,230.0,6
2,17,1,DL,MSP,Other,0,980.0,7
5,9,5,WN,Other,PHX,0,1506.0,14
9,25,4,NK,SLC,MCO,0,1931.0,13
4,28,1,WN,DEN,Other,0,895.0,8
6,25,3,OO,Other,LAX,0,109.0,11
9,5,5,UA,DEN,Other,0,775.0,17
10,21,2,UA,DEN,IAH,0,861.0,7
3,22,6,NK,Other,BOS,1,738.0,14
2,23,7,OH,Other,DCA,1,298.0,12
6,4,3,WN,Other,Other,0,829.0,6
1,29,3,OO,ORD,Other,0,264.0,10
1,10,5,DL,LGA,Other,0,1010.0,10
10,10,5,DL,PHX,BOS,0,2300.0,12
10,21,2,OO,Other,DEN,0,260.0,5
5,11,7,OO,Other,DEN,1,458.0,16
7,20,7,UA,Other,DEN,0,406.0,13
3,18,2,AA,PHX,DFW,0,868.0,16
10,24,5,OO,Other,LAS,0,258.0,10
9,8,1,AA,Other,CLT,1,546.0,18
10,1,3,DL,MSP,SFO,1,1589.0,15
9,23,2,AS,Other,SEA,0,2305.0,18
8,24,7,NK,Other,BOS,0,738.0,21
9,10,3,UA,DFW,IAH,0,224.0,19
11,29,6,UA,DEN,Other,0,1452.0,16
10,26,7,AS,Other,Other,0,549.0,11
12,31,3,B6,EWR,MCO,0,937.0,6
9,17,3,WN,Other,PHX,0,304.0,8
4,19,6,YX,Other,LGA,0,641.0,11
10,22,3,HA,Other,PHX,0,2917.0,11
5,19,1,G4,Other,Other,0,996.0,11
12,26,5,DL,ATL,MCO,1,404.0,14
9,20,6,WN,Other,ATL,0,591.0,9
8,18,1,UA,IAH,Other,0,1190.0,12
7,24,4,AS,Other,SEA,0,978.0,10
4,1,2,WN,Other,Other,0,444.0,14
7,24,4,OH,Other,DCA,1,406.0,12
12,21,7,DL,ATL,BOS,1,946.0,18
4,15,2,WN,DCA,Other,0,719.0,18
10,2,4,MQ,Other,ORD,0,622.0,18
6,27,5,WN,MCO,ORD,1,1005.0,15
7,21,1,AA,Other,CLT,0,130.0,5
5,16,5,AA,MIA,LAS,0,2174.0,16
3,31,1,AS,Other,Other,0,859.0,15
8,8,5,DL,ATL,Other,0,1919.0,9
6,8,7,MQ,Other,DFW,0,280.0,5
4,25,5,DL,ATL,Other,1,794.0,21
5,27,2,DL,Other,ATL,0,300.0,13
3,30,7,G4,PHX,Other,0,1814.0,15
5,6,2,MQ,Other,ORD,0,157.0,17
12,20,6,WN,Other,Other,0,973.0,6
12,27,6,AA,Other,DEN,1,1558.0,19
12,22,1,OO,SFO,PHX,0,651.0,6
4,24,4,WN,Other,MSP,1,1042.0,16
7,10,4,WN,MIA,Other,0,946.0,6
10,11,6,OO,Other,ORD,1,501.0,15
5,15,4,AA,Other,Other,1,675.0,15
10,6,1,AA,PHX,ATL,0,1587.0,10
9,21,7,WN,MIA,Other,1,955.0,19
7,8,2,B6,SFO,Other,0,2586.0,7
7,3,4,DL,Other,ATL,0,859.0,8
2,8,6,DL,Other,LAX,0,2504.0,21
9,23,2,DL,Other,MSP,0,3972.0,16
5,18,7,UA,DEN,Other,1,775.0,20
8,22,5,OO,DTW,Other,0,306.0,12
1,21,2,DL,MSP,Other,0,980.0,14
1,28,2,WN,Other,Other,0,296.0,19
7,11,5,AA,CLT,Other,0,646.0,14
9,21,7,WN,Other,MCO,0,1072.0,10
9,16,2,AA,ATL,DFW,0,731.0,18
2,2,7,HA,Other,Other,0,201.0,11
2,18,2,OH,CLT,Other,0,370.0,18
3,21,5,B6,MCO,Other,0,1189.0,17
1,31,5,OO,Other,LGA,0,764.0,13
2,17,1,OO,Other,Other,0,1162.0,9
7,1,2,AA,CLT,Other,0,546.0,11
2,11,2,DL,ATL,Other,0,554.0,14
8,21,4,UA,IAH,LAX,0,1379.0,7
3,19,3,UA,EWR,MIA,0,1085.0,8
6,26,4,WN,LAS,Other,0,289.0,22
8,26,2,DL,Other,ATL,1,577.0,12
4,15,2,AA,LAX,Other,0,2504.0,9
2,10,1,OH,Other,Other,0,951.0,11
2,8,6,UA,EWR,Other,0,1065.0,7
7,7,1,WN,PHX,DEN,0,602.0,21
2,19,3,DL,Other,MSP,0,1342.0,15
10,9,4,DL,ATL,LAS,0,1747.0,9
6,17,2,DL,SLC,EWR,0,1969.0,11
4,27,7,DL,Other,DTW,0,241.0,6
11,18,2,OO,Other,PHX,0,438.0,14
8,15,5,UA,LAX,Other,0,2329.0,8
3,24,1,G4,Other,Other,0,986.0,10
3,27,4,WN,PHX,Other,0,369.0,18
2,5,3,YX,Other,LGA,0,659.0,6
7,1,2,OO,IAH,Other,0,395.0,19
3,16,7,DL,ATL,Other,1,554.0,16
8,11,1,OO,Other,PHX,0,962.0,5
5,12,1,UA,BOS,Other,0,413.0,5
12,4,4,AA,MIA,Other,0,806.0,22
6,23,1,WN,Other,Other,0,592.0,7
2,1,6,OO,Other,DEN,0,212.0,18
10,30,4,NK,Other,LAS,0,226.0,6
2,27,4,UA,DEN,ORD,1,888.0,13
9,11,4,DL,DTW,Other,0,509.0,21
3,3,1,B6,Other,Other,0,1056.0,19
10,26,7,AA,ORD,DCA,0,612.0,6
1,25,6,AS,SEA,MCO,0,2554.0,10
10,8,3,WN,DEN,Other,0,775.0,13
8,3,7,AA,Other,Other,1,550.0,11
5,20,2,WN,Other,DEN,1,991.0,12
11,2,7,WN,LAS,Other,0,700.0,8
12,11,4,YX,EWR,Other,0,463.0,8
11,25,2,WN,Other,Other,0,612.0,6
11,2,7,UA,DEN,Other,0,3329.0,12
6,28,6,AA,LAS,DFW,1,1055.0,8
10,15,3,MQ,Other,CLT,0,640.0,17
4,28,1,F9,Other,MCO,0,1069.0,10
5,15,4,OO,ATL,Other,0,143.0,12
6,22,7,DL,ATL,ORD,0,606.0,7
6,17,2,YX,ORD,Other,1,286.0,20
1,28,2,WN,Other,Other,0,1005.0,15
12,19,5,YX,BOS,Other,0,280.0,9
11,24,1,WN,Other,LAS,0,231.0,8
2,16,7,DL,Other,MSP,0,1342.0,15
1,16,4,DL,SLC,Other,0,2935.0,11
3,10,1,YX,LGA,Other,0,479.0,13
7,13,7,DL,Other,ATL,1,373.0,17
8,8,5,UA,Other,IAH,0,1609.0,13
6,23,1,DL,Other,ATL,0,377.0,6
1,21,2,DL,DFW,MSP,0,852.0,10
10,31,5,UA,SEA,DEN,0,1024.0,12
5,29,4,YX,Other,DCA,0,500.0,21
1,19,7,NK,DFW,DTW,0,986.0,6
11,16,7,B6,Other,Other,0,1576.0,6
4,30,3,OO,Other,DTW,1,241.0,17
12,12,5,UA,IAH,Other,0,781.0,16
9,23,2,UA,IAH,Other,0,1825.0,19
3,29,6,WN,Other,MCO,0,882.0,8
1,31,5,WN,PHX,Other,0,1044.0,10
7,26,6,AS,SEA,Other,0,1774.0,23
8,12,2,WN,LAS,Other,0,226.0,18
9,13,6,UA,DEN,Other,0,1703.0,9
6,26,4,OH,Other,DCA,0,249.0,5
8,16,6,OO,DTW,Other,0,306.0,16
5,1,4,DL,CLT,SLC,0,1727.0,17
8,15,5,UA,Other,DEN,1,1558.0,15
8,7,4,DL,ATL,Other,0,859.0,15
10,14,2,AA,ORD,MCO,0,1005.0,14
5,12,1,F9,Other,Other,0,1598.0,6
8,20,3,UA,DEN,PHX,0,602.0,16
12,3,3,B6,Other,LAX,0,2475.0,12
2,27,4,OO,Other,SFO,0,363.0,19
10,5,7,NK,LAS,Other,0,223.0,11
12,25,4,WN,Other,DEN,0,853.0,19
4,24,4,YX,BOS,DCA,0,399.0,20
5,7,3,OO,Other,Other,0,279.0,15
1,18,6,OO,PHX,SLC,0,507.0,13
8,26,2,UA,Other,DEN,0,1452.0,14
7,5,6,AA,MIA,Other,0,1045.0,9
5,21,3,DL,Other,MSP,0,1029.0,17
7,23,3,YX,Other,ORD,0,264.0,20
2,17,1,OO,Other,DEN,0,298.0,6
4,21,1,OO,Other,LAS,0,226.0,11
4,30,3,UA,Other,IAH,0,305.0,14
4,24,4,YX,Other,LGA,0,764.0,6
3,6,4,DL,ATL,Other,0,2172.0,9
3,27,4,OH,DFW,Other,0,695.0,8
1,26,7,AA,Other,DFW,0,1017.0,7
2,28,5,OO,SEA,Other,0,399.0,13
2,12,3,YX,LGA,BOS,0,184.0,8
10,27,1,OO,Other,MSP,0,236.0,16
3,9,7,UA,IAH,Other,0,1303.0,19
8,30,6,AS,Other,SEA,0,1978.0,7
2,15,6,AS,Other,SEA,0,2422.0,17
9,28,7,DL,Other,ATL,1,192.0,13
7,21,1,WN,Other,DEN,0,1610.0,6
1,10,5,WN,PHX,Other,0,621.0,11
4,1,2,B6,BOS,Other,0,1249.0,18
12,19,5,UA,EWR,IAH,1,1400.0,17
4,24,4,WN,Other,Other,0,251.0,18
2,16,7,UA,DEN,LAX,0,862.0,6
11,25,2,WN,Other,Other,0,632.0,5
2,5,3,WN,ATL,Other,0,447.0,20
11,24,1,AA,ORD,PHX,0,1440.0,5
7,6,7,WN,DEN,LGA,0,1620.0,7
12,7,7,WN,Other,DEN,1,1491.0,12
6,5,4,NK,CLT,Other,0,632.0,8
5,15,4,UA,SFO,EWR,1,2565.0,6
7,8,2,NK,BOS,Other,0,1237.0,6
4,10,4,DL,Other,LGA,1,1076.0,11
4,1,2,DL,MSP,Other,0,2404.0,8
4,4,5,UA,ORD,PHX,0,1440.0,7
8,6,3,HA,Other,Other,0,101.0,13
7,20,7,DL,Other,ATL,0,453.0,7
3,22,6,AA,DFW,Other,0,237.0,21
3,21,5,WN,Other,DEN,0,1491.0,14
6,27,5,AS,Other,SEA,0,605.0,14
3,17,1,NK,Other,BOS,0,1237.0,6
4,12,6,MQ,Other,DFW,0,859.0,12
6,28,6,OO,SFO,Other,0,158.0,19
12,16,2,OH,CLT,Other,0,328.0,12
7,2,3,OO,Other,IAH,0,984.0,10
4,14,1,UA,DCA,ORD,0,612.0,17
3,23,7,DL,MSP,Other,1,1039.0,9
1,12,7,DL,SLC,Other,1,626.0,15
11,2,7,G4,Other,Other,0,550.0,12
4,14,1,AA,MIA,Other,0,1089.0,8
1,5,7,B6,MCO,Other,1,944.0,19
2,9,7,WN,Other,Other,0,238.0,18
6,2,1,WN,Other,Other,0,337.0,13
8,15,5,AA,DFW,Other,0,631.0,8
12,31,3,DL,Other,ATL,0,1599.0,15
10,24,5,WN,Other,Other,0,604.0,15
8,23,6,OO,ORD,Other,0,84.0,19
5,20,2,AA,SFO,Other,0,2521.0,11
7,27,7,OO,Other,ORD,1,462.0,7
3,10,1,OO,Other,DEN,0,230.0,5
4,21,1,WN,Other,LAS,1,2762.0,8
11,10,1,UA,Other,DEN,0,301.0,7
3,19,3,WN,Other,MCO,0,990.0,8
3,21,5,WN,Other,PHX,0,355.0,10
4,19,6,NK,Other,Other,0,1005.0,10
3,28,5,DL,ATL,Other,0,259.0,21
9,14,7,WN,Other,Other,1,668.0,20
7,25,5,DL,Other,MSP,0,622.0,10
9,12,5,DL,DTW,Other,0,440.0,19
7,5,6,YX,DTW,ORD,1,235.0,6
6,23,1,HA,Other,Other,0,102.0,17
8,5,2,NK,Other,Other,0,993.0,13
5,8,4,YX,Other,Other,0,588.0,11
8,12,2,NK,ATL,EWR,0,746.0,6
1,9,4,OO,MSP,Other,0,220.0,10
5,3,6,UA,SFO,BOS,0,2704.0,11
9,29,1,AS,SEA,LAS,0,867.0,10
11,15,6,DL,Other,ATL,0,432.0,11
10,1,3,UA,DCA,ORD,0,612.0,14
4,1,2,AA,DFW,LAX,1,1235.0,14
3,23,7,UA,Other,IAH,0,657.0,14
1,30,4,WN,Other,Other,0,1844.0,11
4,11,5,G4,Other,Other,0,831.0,10
10,20,1,F9,Other,DFW,0,797.0,5
3,15,6,WN,MCO,Other,0,990.0,13
10,29,3,WN,Other,Other,0,793.0,7
4,9,3,OO,Other,SFO,0,447.0,18
10,23,4,F9,MCO,ATL,0,404.0,5
2,16,7,WN,Other,Other,0,201.0,15
7,6,7,WN,LAS,Other,0,584.0,15
6,22,7,AA,Other,DFW,0,3711.0,17
1,6,1,OO,LAX,Other,0,696.0,11
9,6,6,B6,Other,Other,0,264.0,6
7,11,5,WN,Other,PHX,0,646.0,10
7,23,3,AA,MIA,Other,0,674.0,21
11,27,4,DL,MSP,Other,0,2519.0,15
5,9,5,OO,MSP,Other,0,300.0,12
2,23,7,WN,Other,Other,0,417.0,18
6,30,1,WN,Other,Other,0,2395.0,21
1,18,6,DL,ATL,MIA,0,594.0,11
7,5,6,UA,Other,SFO,1,522.0,19
8,11,1,B6,BOS,DEN,0,1754.0,10
12,12,5,AS,Other,SEA,0,1709.0,15
1,3,5,UA,DEN,LAX,0,862.0,13
12,17,3,NK,Other,Other,0,2181.0,6
8,10,7,OO,DTW,Other,0,296.0,20
9,26,5,WN,Other,LAX,0,1798.0,7
6,30,1,UA,SFO,DFW,0,1464.0,10
7,8,2,UA,ORD,Other,0,2846.0,9
1,27,1,UA,Other,ORD,0,723.0,6
9,25,4,OO,SFO,Other,1,326.0,10
2,3,1,AS,SEA,SLC,0,689.0,7
6,30,1,OO,DTW,ORD,0,235.0,10
7,4,5,DL,DEN,LAX,0,862.0,6
7,30,3,AA,MCO,Other,0,862.0,19
8,18,1,WN,PHX,Other,0,304.0,6
12,30,2,AS,IAH,Other,1,1825.0,17
8,19,2,OO,DFW,Other,0,309.0,14
4,1,2,AA,MIA,Other,0,1068.0,21
11,15,6,DL,ORD,BOS,1,867.0,15
12,10,3,UA,DEN,Other,0,804.0,16
3,22,6,G4,Other,Other,1,895.0,18
10,27,1,WN,SLC,PHX,1,507.0,14
7,8,2,NK,MCO,Other,1,1041.0,11
