MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEST,DEP_DEL15,DISTANCE,DEP_HOUR
11,29,6,AA,Other,Other,0,2370.0,8
2,5,3,YX,LGA,Other,0,431.0,15
5,10,6,OO,Other,DTW,1,349.0,15
4,16,3,OO,IAH,Other,0,127.0,18
6,7,6,G4,Other,Other,0,530.0,13
1,10,5,AA,DFW,SEA,1,1660.0,21
11,30,7,AA,LAS,LAX,0,236.0,20
8,19,2,DL,BOS,Other,0,612.0,16
9,3,3,OH,Other,DCA,0,248.0,18
1,10,5,B6,BOS,ORD,0,867.0,15
10,24,5,WN,Other,Other,1,1242.0,15
8,4,1,B6,DTW,Other,0,509.0,6
7,4,5,G4,Other,Other,0,530.0,16
8,12,2,WN,PHX,DEN,0,602.0,8
7,26,6,HA,Other,Other,0,101.0,12
6,28,6,OO,Other,SFO,0,451.0,6
6,9,1,DL,ATL,MCO,1,404.0,20
10,31,5,OO,Other,LAX,0,89.0,7
12,20,6,UA,SFO,ORD,0,1846.0,13
4,8,2,DL,Other,Other,0,4983.0,8
12,23,2,UA,LAX,EWR,1,2454.0,11
6,19,4,YX,BOS,Other,0,818.0,18
6,30,1,AS,Other,Other,0,123.0,13
10,5,7,WN,Other,Other,0,583.0,16
11,30,7,UA,EWR,DEN,0,1605.0,11
8,16,6,AA,Other,DFW,0,1313.0,10
2,24,1,OO,Other,ORD,0,325.0,10
4,16,3,OH,DCA,Other,0,985.0,19
10,9,4,WN,Other,LGA,1,725.0,15
12,27,6,OO,ORD,Other,0,588.0,8
11,13,4,OO,SEA,Other,0,224.0,7
7,12,6,OO,DEN,Other,0,251.0,15
2,22,6,DL,BOS,LAS,1,2381.0,7
12,30,2,WN,LAS,Other,0,1069.0,9
8,4,1,OO,Other,DEN,0,844.0,9
5,10,6,OO,Other,DEN,1,517.0,17
2,6,4,OH,Other,CLT,0,534.0,11
7,24,4,WN,Other,Other,0,842.0,8
3,3,1,UA,SFO,SEA,0,679.0,18
3,3,1,UA,SFO,Other,0,326.0,16
11,22,6,DL,SEA,Other,0,1050.0,19
4,12,6,WN,Other,LAS,1,386.0,14
5,16,5,AA,Other,DFW,0,1067.0,6
3,28,5,DL,PHX,SEA,0,1107.0,9
11,19,3,DL,LAX,Other,0,1814.0,9
4,20,7,DL,EWR,MSP,0,1008.0,6
9,1,1,MQ,Other,DFW,0,835.0,12
10,27,1,DL,ATL,Other,0,1892.0,21
1,13,1,YX,LGA,Other,0,549.0,12
9,26,5,WN,Other,Other,1,192.0,19
12,31,3,WN,LAX,LAS,0,236.0,18
4,23,3,DL,ATL,Other,0,821.0,22
7,11,5,OO,Other,MSP,1,545.0,15
8,21,4,G4,Other,Other,0,1471.0,17
1,17,5,UA,Other,DEN,1,1014.0,7
11,24,1,AA,ORD,Other,0,1182.0,8
9,23,2,UA,ORD,SEA,0,1721.0,7
1,6,1,AS,PHX,SEA,1,1107.0,14
2,19,3,WN,DEN,LAS,0,628.0,17
9,1,1,UA,Other,EWR,1,820.0,9
6,24,2,B6,Other,DEN,0,1626.0,20
7,29,2,UA,EWR,Other,0,1585.0,19
11,16,7,UA,SFO,DEN,1,967.0,11
5,13,2,OO,IAH,PHX,0,1009.0,18
7,8,2,WN,Other,MCO,0,1188.0,17
3,20,4,MQ,ORD,Other,1,783.0,14
9,8,1,WN,Other,Other,1,342.0,8
8,11,1,OO,Other,Other,0,480.0,17
4,18,5,DL,ATL,Other,0,591.0,15
5,10,6,DL,LAX,Other,0,2475.0,9
1,21,2,AA,DFW,ATL,0,731.0,14
12,26,5,DL,ATL,Other,1,813.0,17
1,24,5,OO,Other,ORD,0,740.0,19
9,25,4,WN,Other,Other,0,548.0,7
3,6,4,UA,MIA,IAH,1,964.0,16
11,10,1,WN,DEN,SLC,0,391.0,13
6,24,2,UA,Other,SFO,0,550.0,19
4,27,7,AA,PHX,Other,0,1037.0,8
7,15,2,AS,Other,Other,0,253.0,15
2,13,4,AA,CLT,Other,0,507.0,8
6,21,6,AA,MIA,Other,1,1143.0,21
4,22,2,DL,MCO,ATL,0,404.0,15
6,28,6,OO,SLC,Other,0,618.0,21
8,31,7,DL,PHX,DTW,0,1671.0,7
5,24,6,UA,SFO,EWR,0,2565.0,21
7,12,6,WN,LAS,Other,1,806.0,21
9,5,5,AA,Other,MIA,1,1013.0,18
3,15,6,YX,Other,DCA,0,213.0,20
2,14,5,WN,Other,Other,0,602.0,17
4,7,1,WN,Other,Other,0,491.0,22
6,5,4,UA,LAX,Other,0,2556.0,17
5,16,5,AA,DFW,Other,1,1435.0,19
8,20,3,MQ,DFW,Other,1,282.0,18
9,11,4,DL,ATL,Other,1,874.0,13
1,5,7,WN,Other,Other,1,325.0,20
4,29,2,UA,ORD,Other,0,837.0,7
3,2,7,UA,Other,IAH,0,986.0,6
1,15,3,WN,Other,MCO,0,787.0,10
8,23,6,WN,Other,Other,0,1583.0,14
6,13,5,AA,DFW,Other,0,931.0,20
4,6,7,WN,Other,Other,0,102.0,18
1,31,5,UA,EWR,Other,1,1634.0,7
5,20,2,WN,Other,Other,0,979.0,7
7,19,6,DL,Other,ATL,1,332.0,16
7,2,3,MQ,Other,DFW,1,304.0,18
11,4,2,WN,Other,DCA,0,719.0,8
6,29,7,F9,LAS,ORD,1,1514.0,15
9,27,6,WN,Other,Other,0,1791.0,7
1,18,6,OO,Other,DEN,0,896.0,8
3,1,6,HA,Other,Other,0,163.0,14
11,25,2,F9,Other,ATL,1,481.0,11
2,7,5,DL,ATL,IAH,0,689.0,13
12,27,6,OH,DCA,Other,0,320.0,8
2,1,6,WN,Other,Other,0,945.0,12
10,18,6,YX,BOS,EWR,0,200.0,17
5,13,2,AA,CLT,Other,0,83.0,22
1,6,1,DL,DEN,SEA,1,1024.0,6
1,21,2,WN,LAS,Other,0,258.0,13
6,13,5,G4,Other,Other,0,1279.0,11
8,23,6,WN,DEN,LAS,0,628.0,9
2,19,3,WN,Other,MCO,0,534.0,6
7,8,2,UA,DCA,ORD,0,612.0,14
3,23,7,OO,DEN,Other,0,125.0,12
8,9,6,DL,DTW,DFW,0,986.0,13
9,2,2,DL,ATL,DTW,0,594.0,11
12,17,3,WN,Other,Other,0,1313.0,17
5,3,6,WN,Other,Other,0,689.0,17
11,28,5,WN,DCA,Other,0,1184.0,12
3,8,6,MQ,Other,DFW,1,304.0,12
2,26,3,AA,Other,CLT,0,2077.0,12
11,17,1,WN,Other,Other,0,512.0,10
6,27,5,MQ,DTW,ORD,0,235.0,12
1,19,7,MQ,Other,DFW,0,396.0,10
2,17,1,WN,MCO,Other,1,973.0,12
1,27,1,OO,Other,DTW,0,383.0,12
3,6,4,UA,ORD,Other,0,977.0,17
5,22,4,DL,Other,ATL,0,153.0,11
1,5,7,OO,Other,DFW,1,164.0,10
2,13,4,UA,SLC,ORD,0,1250.0,18
3,20,4,WN,Other,ORD,1,622.0,20
9,15,1,MQ,DFW,Other,0,282.0,7
12,25,4,DL,ATL,LAS,0,1747.0,19
7,12,6,NK,LGA,DFW,0,1389.0,13
8,2,6,OO,Other,SEA,0,129.0,10
3,17,1,WN,LAS,Other,1,231.0,8
10,15,3,OO,DTW,Other,0,120.0,16
1,27,1,AA,DFW,MIA,0,1121.0,19
6,16,1,DL,MIA,ATL,0,594.0,8
1,1,3,UA,EWR,MCO,1,937.0,17
10,9,4,MQ,DFW,Other,0,158.0,16
8,13,3,UA,DEN,IAH,1,861.0,11
8,14,4,B6,Other,Other,0,1046.0,20
8,21,4,G4,Other,Other,1,1220.0,12
3,31,1,G4,Other,Other,0,550.0,11
8,24,7,OO,Other,DTW,0,306.0,19
4,6,7,WN,Other,LAS,1,1069.0,14
1,18,6,WN,PHX,Other,0,304.0,12
3,15,6,DL,MSP,MCO,1,1310.0,14
9,24,3,AA,Other,DFW,1,175.0,10
2,4,2,DL,ATL,Other,0,1269.0,19
8,28,4,AA,CLT,Other,1,257.0,18
6,9,1,WN,Other,Other,1,937.0,5
4,11,5,UA,Other,EWR,0,1167.0,9
11,15,6,WN,PHX,Other,0,304.0,17
5,31,6,DL,SLC,Other,0,1888.0,23
2,20,4,DL,Other,ATL,0,304.0,10
10,13,1,DL,Other,LAX,1,2158.0,19
4,30,3,OO,Other,ORD,0,130.0,17
10,3,5,OO,Other,DEN,0,212.0,18
1,13,1,AS,Other,Other,0,95.0,6
1,12,7,G4,Other,Other,0,643.0,12
6,9,1,WN,Other,LAS,0,1371.0,6
5,10,6,B6,Other,BOS,0,280.0,10
10,24,5,OO,DEN,Other,0,883.0,17
2,28,5,AA,LAX,MIA,0,2342.0,12
1,31,5,WN,Other,Other,0,907.0,16
4,20,7,HA,Other,Other,0,100.0,12
9,4,4,OO,ORD,Other,0,323.0,15
6,18,3,WN,BOS,Other,1,1047.0,11
6,3,2,DL,Other,ATL,0,481.0,10
2,20,4,AA,DFW,ORD,0,802.0,16
3,27,4,OO,PHX,Other,1,347.0,19
12,11,4,UA,SEA,ORD,0,1721.0,7
7,2,3,DL,Other,ATL,1,853.0,12
2,14,5,NK,Other,CLT,0,632.0,17
10,10,5,UA,Other,EWR,1,1065.0,13
11,24,1,AA,Other,DFW,1,925.0,15
4,21,1,F9,Other,ATL,1,859.0,15
10,13,1,UA,ORD,Other,0,177.0,19
7,19,6,AS,IAH,SEA,0,1874.0,6
4,26,6,DL,MCO,DCA,0,759.0,12
8,18,1,WN,Other,Other,0,148.0,10
12,19,5,DL,ATL,IAH,0,689.0,19
2,12,3,UA,PHX,EWR,1,2133.0,23
7,1,2,OO,ORD,Other,0,341.0,12
7,31,4,YX,Other,ORD,1,646.0,16
6,13,5,DL,DTW,MSP,0,528.0,7
8,11,1,UA,Other,Other,0,1572.0,7
11,6,4,DL,Other,LAX,0,2475.0,7
10,29,3,B6,LAX,Other,0,2475.0,14
6,20,5,OH,Other,DFW,0,861.0,8
9,17,3,WN,LAS,Other,0,1587.0,7
1,17,5,B6,Other,LAX,0,2343.0,6
11,19,3,AA,DFW,Other,0,1119.0,18
1,11,6,YX,Other,EWR,0,820.0,18
9,22,1,AA,Other,DFW,0,190.0,6
10,30,4,AA,Other,Other,1,588.0,15
4,17,4,WN,Other,LAS,0,231.0,11
6,7,6,NK,DTW,MCO,0,957.0,10
11,26,3,DL,Other,LAX,0,833.0,17
4,4,5,WN,LAS,Other,0,2237.0,11
7,2,3,MQ,DFW,Other,1,90.0,22
9,2,2,UA,Other,Other,0,158.0,6
8,17,7,G4,Other,Other,0,587.0,16
10,17,5,YX,ORD,Other,0,501.0,18
9,30,2,OO,Other,Other,0,417.0,8
6,8,7,WN,ORD,Other,1,798.0,17
9,18,4,DL,SEA,Other,0,1965.0,11
1,1,3,B6,BOS,Other,0,1197.0,12
4,17,4,YX,ORD,Other,0,177.0,15
10,1,3,UA,EWR,ORD,0,719.0,16
11,11,2,MQ,Other,ORD,0,536.0,11
1,7,2,DL,LAS,LAX,0,236.0,19
8,21,4,UA,Other,DEN,0,909.0,11
1,5,7,MQ,Other,DFW,1,312.0,10
8,14,4,UA,SEA,Other,0,2305.0,8
6,29,7,DL,SEA,Other,0,1533.0,11
12,24,3,UA,Other,EWR,0,416.0,7
7,9,3,AS,SEA,Other,1,2677.0,18
5,20,2,UA,Other,DEN,0,1436.0,16
6,6,5,UA,Other,SFO,0,447.0,9
9,24,3,B6,Other,Other,0,2521.0,23
8,16,6,UA,SLC,ORD,0,1250.0,16
4,8,2,WN,Other,Other,0,706.0,13
5,9,5,B6,SFO,Other,0,2584.0,22
9,26,5,F9,DEN,Other,0,1015.0,15
9,2,2,WN,Other,Other,0,496.0,7
8,31,7,G4,Other,Other,0,497.0,10
7,22,2,DL,MSP,Other,0,1042.0,14
6,15,7,AA,DFW,Other,1,282.0,22
2,5,3,MQ,DFW,Other,0,482.0,21
8,1,5,DL,ATL,Other,1,215.0,16
5,27,2,UA,Other,EWR,0,1167.0,17
7,2,3,AS,LAX,SEA,0,954.0,11
2,22,6,WN,DEN,Other,0,1452.0,16
3,6,4,WN,Other,PHX,0,646.0,22
8,25,1,YX,EWR,Other,0,872.0,14
10,5,7,AA,Other,Other,0,920.0,11
2,12,3,WN,Other,Other,0,668.0,18
4,6,7,UA,EWR,IAH,0,1400.0,15
8,21,4,DL,ATL,Other,0,2172.0,10
2,5,3,UA,ORD,MCO,0,1005.0,13
9,18,4,DL,Other,ATL,0,666.0,10
3,8,6,F9,MCO,CLT,0,468.0,5
5,11,7,AA,DEN,DFW,0,641.0,10
11,21,5,DL,ATL,Other,1,153.0,21
8,6,3,OH,DFW,Other,0,383.0,18
7,18,5,G4,Other,Other,0,477.0,7
7,20,7,DL,Other,ATL,1,164.0,18
11,19,3,YX,LGA,Other,0,1147.0,18
2,13,4,UA,SFO,Other,0,2338.0,9
2,9,7,AA,ORD,CLT,0,599.0,7
5,18,7,NK,Other,DFW,1,447.0,21
8,12,2,UA,DEN,IAH,1,861.0,11
10,17,5,OO,Other,DEN,0,423.0,13
6,29,7,WN,BOS,Other,1,369.0,20
4,17,4,WN,Other,Other,0,972.0,14
11,11,2,DL,DCA,MCO,1,759.0,6
1,13,1,AA,Other,CLT,0,736.0,12
12,7,7,OH,Other,DCA,0,249.0,6
8,30,6,UA,MSP,ORD,0,334.0,16
8,15,5,B6,MCO,BOS,1,1121.0,20
6,22,7,WN,Other,Other,0,927.0,11
9,18,4,UA,EWR,DEN,0,1605.0,6
8,17,7,MQ,Other,MIA,0,990.0,17
6,9,1,AA,DFW,Other,1,583.0,17
8,24,7,DL,ATL,Other,0,769.0,8
10,23,4,UA,DEN,Other,0,896.0,9
5,10,6,G4,Other,Other,0,477.0,14
12,23,2,B6,Other,Other,0,1052.0,21
5,18,7,DL,MCO,DTW,1,957.0,19
5,7,3,OH,Other,Other,0,268.0,10
6,15,7,WN,Other,LAS,0,386.0,12
5,2,5,NK,Other,LAS,0,223.0,8
7,30,3,AA,MIA,LAX,1,2342.0,15
7,14,1,NK,LAS,LAX,0,236.0,21
7,24,4,OO,ATL,Other,0,508.0,9
6,14,6,OO,ORD,Other,0,240.0,10
6,20,5,OH,Other,CLT,0,564.0,7
6,25,3,DL,DTW,SFO,0,2079.0,12
12,8,1,YX,DTW,ORD,0,235.0,20
10,10,5,AA,Other,CLT,0,290.0,13
2,22,6,WN,Other,LAS,0,1416.0,14
10,24,5,NK,Other,Other,0,673.0,9
7,8,2,B6,BOS,Other,0,2636.0,16
3,23,7,MQ,ORD,Other,0,589.0,8
4,16,3,UA,SFO,Other,0,1504.0,18
4,14,1,UA,DEN,Other,0,563.0,11
5,18,7,OO,LAX,Other,0,451.0,19
7,22,2,WN,Other,PHX,0,843.0,20
3,24,1,OO,Other,DEN,1,516.0,17
12,2,2,AA,DFW,Other,1,737.0,18
5,18,7,G4,Other,PHX,0,1599.0,13
6,22,7,OH,Other,CLT,1,281.0,15
3,15,6,DL,Other,DTW,0,501.0,5
4,14,1,WN,Other,SLC,1,626.0,13
10,1,3,UA,Other,IAH,0,305.0,14
2,28,5,OO,DEN,Other,0,616.0,10
11,28,5,WN,LGA,Other,0,888.0,15
9,6,6,UA,BOS,ORD,0,867.0,12
5,17,6,AA,Other,CLT,0,257.0,5
11,20,4,AA,ORD,Other,1,977.0,13
8,31,7,WN,LAX,Other,0,308.0,19
9,4,4,G4,Other,Other,0,707.0,15
7,18,5,AA,ATL,MIA,1,594.0,18
2,15,6,OO,IAH,Other,0,936.0,9
10,20,1,F9,ATL,MCO,1,404.0,16
5,16,5,DL,Other,MSP,1,1522.0,12
10,12,7,UA,ORD,Other,0,723.0,18
4,27,7,UA,ORD,EWR,0,719.0,7
6,16,1,WN,Other,Other,0,391.0,11
5,8,4,AA,Other,ORD,0,1120.0,8
7,29,2,OO,Other,SFO,0,372.0,9
6,19,4,DL,MSP,Other,0,980.0,7
3,26,3,AA,PHX,Other,0,601.0,10
10,2,4,DL,Other,ATL,0,447.0,10
1,3,5,F9,Other,Other,1,842.0,21
7,25,5,AA,Other,Other,0,1038.0,6
4,2,3,DL,DEN,SLC,0,391.0,5
7,3,4,OO,LAX,Other,0,677.0,8
6,1,7,NK,CLT,Other,0,651.0,9
7,9,3,AA,Other,LAX,0,2475.0,17
7,20,7,B6,Other,Other,0,264.0,21
10,10,5,YX,Other,LGA,0,660.0,10
10,7,2,WN,Other,DEN,1,1436.0,17
10,25,6,OO,Other,ORD,0,67.0,10
4,27,7,WN,Other,LAS,0,1216.0,16
1,9,4,MQ,Other,MIA,0,948.0,8
3,29,6,WN,Other,Other,0,670.0,17
5,30,5,NK,ATL,Other,0,1547.0,8
11,4,2,DL,Other,LAX,0,2475.0,7
7,22,2,YX,Other,LGA,0,291.0,13
6,20,5,F9,ORD,Other,0,409.0,10
6,27,5,NK,EWR,MCO,1,937.0,21
4,2,3,UA,ORD,Other,1,588.0,20
9,18,4,AA,Other,ORD,0,773.0,12
10,23,4,WN,Other,ATL,1,484.0,16
3,8,6,G4,LAX,Other,0,1423.0,9
5,4,7,MQ,MIA,Other,1,990.0,14
5,1,4,AS,SEA,Other,0,2422.0,14
9,25,4,WN,DCA,Other,0,1184.0,17
1,9,4,UA,SEA,DEN,1,1024.0,15
3,28,5,DL,ATL,Other,0,259.0,21
8,10,7,DL,ATL,Other,0,152.0,23
7,26,6,UA,SFO,Other,0,737.0,16
4,11,5,WN,Other,Other,0,371.0,11
11,10,1,AS,SEA,LAS,1,867.0,8
10,15,3,WN,DEN,Other,1,883.0,13
9,1,1,UA,IAH,DEN,1,861.0,16
5,6,2,OO,DEN,Other,0,383.0,20
7,22,2,AA,ORD,MIA,0,1197.0,18
11,5,3,AA,DFW,Other,1,737.0,18
6,3,2,UA,ORD,LGA,0,733.0,20
10,8,3,OO,Other,SFO,0,447.0,7
6,10,2,OO,Other,SLC,0,273.0,12
10,17,5,OH,Other,DCA,0,356.0,12
4,23,3,WN,Other,MCO,0,882.0,8
3,13,4,YX,Other,LGA,0,479.0,11
10,12,7,OO,ATL,Other,0,147.0,22
6,15,7,DL,DTW,LGA,1,502.0,21
12,27,6,B6,MCO,Other,1,944.0,20
8,18,1,DL,ATL,Other,0,453.0,17
12,24,3,DL,MIA,Other,0,1089.0,17
1,13,1,OO,SLC,LAX,0,590.0,17
8,1,5,UA,ATL,IAH,0,689.0,9
3,31,1,AS,Other,SEA,1,978.0,16
11,9,7,F9,Other,DEN,0,649.0,12
6,7,6,DL,MSP,Other,1,196.0,21
4,1,2,OO,Other,DEN,0,516.0,8
3,16,7,UA,PHX,DEN,0,602.0,7
10,25,6,OO,Other,ORD,0,849.0,6
6,18,3,WN,MCO,Other,1,534.0,19
7,26,6,DL,Other,ATL,0,545.0,10
9,21,7,AS,SEA,LAX,1,954.0,17
10,3,5,OH,Other,DCA,0,320.0,18
3,10,1,DL,DCA,ATL,0,547.0,6
1,9,4,UA,Other,ORD,1,474.0,7
8,29,5,DL,MSP,ORD,0,334.0,10
2,3,1,AA,Other,CLT,0,590.0,16
5,22,4,UA,DEN,Other,0,836.0,19
4,26,6,UA,Other,EWR,1,1068.0,10
3,7,5,UA,Other,Other,0,811.0,13
5,10,6,OO,Other,DEN,0,627.0,5
11,17,1,AA,Other,LAS,0,2177.0,20
12,24,3,DL,Other,DTW,0,1022.0,12
8,5,2,MQ,DFW,Other,1,692.0,18
5,1,4,OH,CLT,Other,0,333.0,23
8,31,7,DL,BOS,Other,0,612.0,12
9,15,1,AA,Other,DFW,0,761.0,14
10,22,3,DL,PHX,LAX,0,370.0,6
4,19,6,MQ,Other,ORD,1,607.0,11
12,7,7,AS,Other,Other,0,933.0,7
6,20,5,WN,Other,Other,0,845.0,13
9,25,4,UA,DEN,Other,0,533.0,9
7,19,6,WN,SEA,Other,0,1490.0,11
11,7,5,B6,Other,Other,1,1188.0,11
11,3,1,OO,PHX,LAX,0,370.0,11
10,31,5,DL,LAS,LAX,0,236.0,17
8,29,5,DL,ATL,Other,0,1640.0,11
2,23,7,OH,Other,DCA,1,298.0,12
5,11,7,WN,Other,DEN,0,1062.0,5
11,5,3,HA,Other,Other,0,101.0,15
10,10,5,G4,Other,Other,0,481.0,14
12,6,6,B6,MCO,Other,1,944.0,8
10,29,3,DL,ATL,SLC,1,1590.0,19
7,11,5,OH,CLT,Other,0,370.0,16
11,26,3,AA,Other,CLT,0,361.0,5
7,12,6,NK,LGA,Other,0,1076.0,6
10,5,7,UA,SFO,Other,0,326.0,19
8,15,5,OO,SEA,Other,0,129.0,7
5,12,1,UA,DFW,IAH,1,224.0,12
4,27,7,WN,LAX,Other,0,1750.0,5
12,8,1,DL,LGA,Other,1,1076.0,15
8,31,7,WN,Other,Other,0,272.0,14
9,28,7,OO,Other,SEA,0,605.0,10
1,4,6,G4,Other,EWR,0,583.0,8
9,8,1,AA,DFW,LAS,0,1055.0,8
1,3,5,AA,Other,CLT,0,460.0,12
3,16,7,DL,ATL,Other,1,259.0,12
4,28,1,AA,LAX,Other,0,1211.0,9
9,4,4,WN,LAS,Other,0,1371.0,8
3,13,4,OH,DFW,Other,0,861.0,18
2,10,1,OH,DFW,Other,0,190.0,22
10,26,7,WN,Other,Other,1,1182.0,21
9,7,7,MQ,Other,ORD,0,522.0,13
12,14,7,B6,Other,LAX,1,2343.0,13
9,21,7,OO,DEN,LAX,0,862.0,6
4,8,2,WN,LAS,Other,0,345.0,13
11,29,6,YX,Other,Other,0,290.0,14
4,15,2,MQ,Other,DFW,1,247.0,16
2,1,6,OO,Other,DEN,0,120.0,15
12,13,6,YX,Other,ORD,0,577.0,9
10,24,5,OO,CLT,Other,0,764.0,20
10,12,7,YX,DCA,LGA,1,214.0,17
7,11,5,DL,Other,DTW,0,983.0,13
11,4,2,AS,SEA,Other,0,987.0,10
6,28,6,WN,Other,Other,0,100.0,20
11,22,6,AA,CLT,BOS,0,728.0,18
3,24,1,UA,IAH,Other,0,1609.0,20
3,17,1,G4,Other,Other,0,1080.0,20
9,30,2,AA,MCO,MIA,0,192.0,7
8,7,4,OO,DEN,Other,1,73.0,20
2,19,3,OO,SLC,Other,0,501.0,11
8,13,3,MQ,DFW,Other,0,631.0,7
3,14,5,MQ,Other,ORD,0,837.0,13
8,9,6,OH,Other,DCA,0,437.0,12
6,15,7,OO,Other,IAH,1,191.0,14
4,18,5,AA,Other,CLT,0,590.0,13
11,10,1,WN,Other,LAS,1,223.0,12
10,19,7,WN,Other,PHX,1,369.0,18
3,25,2,DL,ATL,MIA,1,594.0,17
8,22,5,B6,SFO,Other,0,2586.0,6
7,25,5,AA,CLT,Other,1,366.0,8
4,30,3,AA,ORD,Other,0,1651.0,7
6,2,1,DL,SLC,LAS,1,368.0,11
1,29,3,AA,MIA,DFW,0,1121.0,5
2,19,3,AS,Other,SEA,0,1774.0,15
8,31,7,OO,Other,ORD,0,67.0,6
11,14,5,AA,MIA,EWR,0,1085.0,18
3,20,4,B6,Other,LGA,0,1076.0,17
10,28,2,DL,Other,MSP,0,1426.0,13
4,17,4,UA,DFW,EWR,1,1372.0,9
7,23,3,WN,Other,Other,0,303.0,8
6,12,4,DL,Other,ATL,1,271.0,19
7,10,4,AA,CLT,Other,1,130.0,13
8,25,1,UA,Other,SFO,0,737.0,9
1,31,5,AA,DCA,MIA,0,919.0,7
5,20,2,F9,DFW,Other,0,1188.0,12
12,27,6,AA,Other,Other,0,1605.0,8
2,22,6,MQ,BOS,MIA,0,1258.0,17
9,6,6,WN,Other,Other,1,738.0,12
6,9,1,DL,LAX,SFO,0,337.0,8
8,28,4,AA,CLT,DEN,1,1337.0,13
9,15,1,AA,CLT,LGA,0,544.0,21
1,16,4,WN,Other,Other,0,738.0,10
9,4,4,MQ,ORD,Other,0,296.0,15
4,8,2,UA,ATL,DEN,0,1199.0,8
2,1,6,WN,Other,Other,0,342.0,9
4,4,5,DL,LAS,ATL,0,1747.0,12
8,31,7,OO,PHX,Other,1,347.0,20
10,26,7,UA,EWR,IAH,1,1400.0,17
4,16,3,AA,MCO,LGA,0,950.0,10
10,12,7,AA,MSP,CLT,0,930.0,6
10,23,4,DL,ATL,Other,0,134.0,18
10,26,7,OO,Other,MSP,1,1042.0,9
7,30,3,OO,Other,MSP,0,545.0,15
4,29,2,OH,Other,DCA,1,372.0,19
5,7,3,WN,Other,Other,1,395.0,17
8,5,2,OO,Other,IAH,0,513.0,6
3,3,1,DL,Other,MSP,0,1532.0,12
12,12,5,WN,Other,Other,1,641.0,18
9,20,6,AA,MCO,CLT,0,468.0,7
7,2,3,WN,Other,Other,1,362.0,16
5,5,1,UA,Other,IAH,1,2007.0,14
2,17,1,OH,Other,Other,0,477.0,8
6,1,7,WN,Other,Other,0,972.0,17
2,19,3,F9,Other,MCO,0,1050.0,12
4,12,6,AS,Other,SEA,0,2677.0,16
11,20,4,AA,MCO,CLT,0,468.0,18
8,5,2,HA,Other,Other,0,102.0,9
4,27,7,UA,ORD,Other,0,2072.0,8
12,13,6,WN,Other,Other,1,230.0,12
5,5,1,B6,SFO,BOS,1,2704.0,11
11,25,2,DL,ATL,Other,1,444.0,16
3,15,6,MQ,ORD,Other,0,693.0,9
11,5,3,UA,IAH,Other,0,1346.0,9
8,13,3,DL,LGA,DTW,0,502.0,14
4,7,1,WN,Other,MSP,1,1042.0,18
5,7,3,OO,DEN,Other,0,458.0,7
3,12,3,OO,Other,LAX,0,209.0,10
8,31,7,WN,Other,Other,0,263.0,13
2,16,7,WN,Other,SLC,1,1259.0,8
1,18,6,MQ,Other,DFW,0,280.0,8
5,7,3,AA,MIA,Other,0,700.0,17
2,10,1,F9,CLT,BOS,0,728.0,9
11,21,5,UA,Other,IAH,0,305.0,17
5,7,3,DL,ATL,Other,0,306.0,21
10,19,7,DL,SEA,Other,0,1770.0,17
7,11,5,DL,SLC,Other,0,558.0,11
12,17,3,YX,ORD,Other,0,296.0,12
4,24,4,NK,Other,Other,0,1243.0,13
1,28,2,DL,Other,ATL,0,250.0,9
8,2,6,WN,Other,Other,1,587.0,17
11,18,2,DL,MIA,ATL,1,594.0,12
1,20,1,AA,Other,PHX,0,2075.0,10
9,7,7,UA,DEN,Other,0,898.0,19
4,1,2,F9,DEN,SFO,0,967.0,22
9,14,7,NK,ATL,EWR,0,746.0,7
8,26,2,WN,Other,Other,0,869.0,13
10,23,4,DL,Other,ATL,0,134.0,6
6,2,1,WN,Other,Other,0,307.0,11
11,14,5,YX,Other,ORD,0,900.0,9
11,27,4,AA,MIA,Other,0,802.0,21
12,24,3,WN,Other,DEN,0,776.0,11
2,23,7,AS,Other,Other,0,253.0,18
1,7,2,WN,Other,Other,0,1164.0,14
5,19,1,OO,DTW,Other,0,228.0,18
9,14,7,AA,DFW,BOS,0,1562.0,8
4,12,6,WN,Other,Other,0,903.0,10
4,6,7,OO,DFW,Other,0,113.0,20
6,18,3,F9,LAS,DEN,0,628.0,11
3,25,2,UA,Other,SFO,0,2419.0,8
6,25,3,AA,Other,MIA,0,1107.0,13
5,19,1,UA,SFO,ORD,0,1846.0,10
3,27,4,DL,EWR,DTW,0,488.0,17
3,17,1,G4,Other,Other,1,721.0,18
6,25,3,UA,Other,EWR,0,628.0,11
11,29,6,AA,ORD,Other,1,977.0,18
8,30,6,WN,Other,DEN,1,1610.0,16
2,13,4,OO,SFO,Other,1,372.0,9
4,24,4,WN,Other,Other,0,251.0,18
12,23,2,AS,Other,SEA,0,2379.0,7
7,29,2,NK,EWR,MCO,1,937.0,10
6,26,4,WN,LAX,Other,0,1750.0,6
9,10,3,OO,Other,SLC,0,600.0,11
5,23,5,AA,ORD,Other,1,760.0,7
3,6,4,UA,DEN,EWR,0,1605.0,11
5,30,5,WN,Other,Other,0,247.0,15
5,3,6,MQ,Other,MIA,0,530.0,9
11,23,7,UA,DEN,PHX,0,602.0,19
